pageRank,target
1.2940775815693465e-07,2877
1.2940775815693465e-07,2878
1.2940775815693465e-07,2879
1.2940775815693465e-07,2880
1.2940775815693465e-07,2881
1.2940775815693465e-07,2882
1.2940775815693465e-07,2883
1.2940775815693465e-07,2884
1.2940775815693465e-07,2885
1.2940775815693465e-07,2886
1.2940775815693465e-07,2887
1.2940775815693465e-07,2888
1.2940775815693465e-07,2889
1.2940775815693465e-07,2890
1.2940775815693465e-07,2891
1.2940775815693465e-07,2892
1.2940775815693465e-07,2893
1.2940775815693465e-07,2894
1.2940775815693465e-07,2895
2.6283593187823796e-07,2896
9.25461524223361e-07,2897
1.2940775815693465e-07,2898
1.2940775815693465e-07,2899
1.2940775815693465e-07,2900
1.2940775815693465e-07,2901
1.2940775815693465e-07,2902
2.7148375222004138e-05,2903
1.2940775815693465e-07,2904
1.2940775815693465e-07,2905
1.2940775815693465e-07,2906
1.2940775815693465e-07,2907
1.2940775815693465e-07,2908
1.2940775815693465e-07,2909
1.2940775815693465e-07,2910
1.2940775815693465e-07,2911
1.2940775815693465e-07,2912
1.2940775815693465e-07,2913
1.2940775815693465e-07,2914
1.2940775815693465e-07,2915
1.2940775815693465e-07,2916
1.2940775815693465e-07,2917
1.2940775815693465e-07,2918
1.2940775815693465e-07,2919
1.2940775815693465e-07,2920
1.2940775815693465e-07,2921
1.2940775815693465e-07,2922
1.2940775815693465e-07,2923
1.2940775815693465e-07,2924
1.2940775815693465e-07,2925
1.2940775815693465e-07,2926
1.2940775815693465e-07,2927
1.2940775815693465e-07,2928
1.2940775815693465e-07,2929
1.2940775815693465e-07,2930
1.2940775815693465e-07,2931
1.2940775815693465e-07,2932
1.2940775815693465e-07,2933
3.369035929690814e-07,2934
1.2940775815693465e-07,2935
1.2940775815693465e-07,2936
1.2940775815693465e-07,2937
1.2940775815693465e-07,2938
1.2940775815693465e-07,2939
1.2940775815693465e-07,2940
1.2940775815693465e-07,2941
1.3663579040535108e-06,2942
1.2940775815693465e-07,2943
1.2940775815693465e-07,2944
1.2940775815693465e-07,2945
1.2940775815693465e-07,2946
1.2940775815693465e-07,2947
1.2940775815693465e-07,2948
1.2940775815693465e-07,2949
1.2940775815693465e-07,2950
1.2940775815693465e-07,2951
1.2940775815693465e-07,2952
2.628359318782378e-07,2953
1.2940775815693465e-07,2954
1.2940775815693465e-07,2955
1.2940775815693465e-07,2956
1.2940775815693465e-07,2957
1.2940775815693465e-07,2958
1.2940775815693465e-07,2959
1.2940775815693465e-07,2960
1.2940775815693465e-07,2961
3.369035929690814e-07,2962
1.2940775815693465e-07,2963
1.2940775815693465e-07,2964
1.2940775815693465e-07,2965
1.2940775815693465e-07,2966
1.2940775815693465e-07,2967
1.2940775815693465e-07,2968
1.2940775815693465e-07,2969
1.2940775815693465e-07,2970
1.2940775815693465e-07,2971
1.2940775815693465e-07,2972
1.2940775815693465e-07,2973
1.2940775815693465e-07,2974
1.2940775815693465e-07,2975
1.2940775815693465e-07,2976
1.2940775815693465e-07,2977
1.2940775815693465e-07,2978
1.2940775815693465e-07,2979
1.2940775815693465e-07,2980
1.2940775815693465e-07,2981
1.2940775815693465e-07,2982
1.2940775815693465e-07,2983
1.2940775815693465e-07,2984
1.2940775815693465e-07,2985
1.2940775815693465e-07,2986
1.2940775815693465e-07,2987
1.2940775815693465e-07,2988
1.2940775815693465e-07,2989
1.2940775815693465e-07,2990
1.2940775815693465e-07,2991
1.2940775815693465e-07,2992
1.2940775815693465e-07,2993
1.2940775815693465e-07,2994
1.2940775815693465e-07,2995
1.2940775815693465e-07,2996
1.2940775815693465e-07,2997
1.2940775815693465e-07,2998
1.2940775815693465e-07,2999
1.2940775815693465e-07,3000
1.2940775815693465e-07,3001
1.2940775815693465e-07,3002
1.2940775815693465e-07,3003
1.2940775815693465e-07,3004
1.2940775815693465e-07,3005
1.2940775815693465e-07,3006
1.2940775815693465e-07,3007
1.2940775815693465e-07,3008
1.2940775815693465e-07,3009
1.2940775815693465e-07,3010
1.2940775815693465e-07,3011
1.2940775815693465e-07,3012
1.2940775815693465e-07,3013
1.2940775815693465e-07,3014
1.2940775815693465e-07,3015
1.2940775815693465e-07,3016
1.2940775815693465e-07,3017
3.486459603378189e-06,3018
1.2940775815693465e-07,3019
1.2940775815693465e-07,3020
1.2940775815693465e-07,3021
1.2940775815693465e-07,3022
1.2940775815693465e-07,3023
1.2940775815693465e-07,3024
2.1634633275563702e-07,3025
1.2940775815693465e-07,3026
2.6283593187823764e-07,3027
1.2940775815693465e-07,3028
1.2940775815693465e-07,3029
1.2940775815693465e-07,3030
1.2940775815693465e-07,3031
1.2940775815693465e-07,3032
1.2940775815693465e-07,3033
1.2940775815693465e-07,3034
1.2940775815693465e-07,3035
1.2940775815693465e-07,3036
1.2940775815693465e-07,3037
1.2940775815693465e-07,3038
1.2940775815693465e-07,3039
1.2940775815693465e-07,3040
1.2940775815693465e-07,3041
1.2940775815693465e-07,3042
1.2940775815693465e-07,3043
1.2940775815693465e-07,3044
1.2940775815693465e-07,3045
1.2940775815693465e-07,3046
1.2940775815693465e-07,3047
1.2940775815693465e-07,3048
1.2940775815693465e-07,3049
1.2940775815693465e-07,3050
1.2940775815693465e-07,3051
1.2940775815693465e-07,3052
1.2940775815693465e-07,3053
1.2940775815693465e-07,3054
1.2940775815693465e-07,3055
1.2940775815693465e-07,3056
1.2940775815693465e-07,3057
1.2940775815693465e-07,3058
1.2940775815693465e-07,3059
1.2940775815693465e-07,3060
1.2940775815693465e-07,3061
1.2940775815693465e-07,3062
1.2940775815693465e-07,3063
1.2940775815693465e-07,3064
1.2940775815693465e-07,3065
1.2940775815693465e-07,3066
1.2940775815693465e-07,3067
1.2940775815693465e-07,3068
1.2940775815693465e-07,3069
1.2940775815693465e-07,3070
1.2940775815693465e-07,3071
1.2940775815693465e-07,3072
1.2940775815693465e-07,3073
1.2940775815693465e-07,3074
1.2940775815693465e-07,3075
1.2940775815693465e-07,3076
1.2940775815693465e-07,3077
1.2940775815693465e-07,3078
1.2940775815693465e-07,3079
1.2940775815693465e-07,3080
1.2940775815693465e-07,3081
1.2940775815693465e-07,3082
1.2940775815693465e-07,3083
1.2940775815693465e-07,3084
1.2940775815693465e-07,3085
2.9619297530856944e-07,3086
1.2940775815693465e-07,3087
1.2940775815693465e-07,3088
1.2940775815693465e-07,3089
1.2940775815693465e-07,3090
1.2940775815693465e-07,3091
1.2940775815693465e-07,3092
1.2940775815693465e-07,3093
1.2940775815693465e-07,3094
1.2940775815693465e-07,3095
1.2940775815693465e-07,3096
1.2940775815693465e-07,3097
1.2940775815693465e-07,3098
1.2940775815693465e-07,3099
1.2940775815693465e-07,3100
1.2940775815693465e-07,3101
1.2940775815693465e-07,3102
1.2940775815693465e-07,3103
1.2940775815693465e-07,3104
1.2940775815693465e-07,3105
1.2940775815693465e-07,3106
1.2940775815693465e-07,3107
1.2940775815693465e-07,3108
1.2940775815693465e-07,3109
1.2940775815693465e-07,3110
1.2940775815693465e-07,3111
1.2940775815693465e-07,3112
1.2940775815693465e-07,3113
1.2940775815693465e-07,3114
1.2940775815693465e-07,3115
1.2940775815693465e-07,3116
1.2940775815693465e-07,3117
1.2940775815693465e-07,3118
2.6283593187823843e-07,3119
1.2940775815693465e-07,3120
1.2940775815693465e-07,3121
1.2940775815693465e-07,3122
1.2940775815693465e-07,3123
1.2940775815693465e-07,3124
2.7859616913412752e-06,3125
1.2940775815693465e-07,3126
1.2940775815693465e-07,3127
1.2940775815693465e-07,3128
5.493860817021742e-07,3129
1.2940775815693465e-07,3130
1.2940775815693465e-07,3131
1.2940775815693465e-07,3132
1.2940775815693465e-07,3133
1.2940775815693465e-07,3134
1.2940775815693465e-07,3135
1.2940775815693465e-07,3136
1.2940775815693465e-07,3137
1.2940775815693465e-07,3138
1.2940775815693465e-07,3139
1.2940775815693465e-07,3140
1.2940775815693465e-07,3141
1.2940775815693465e-07,3142
1.2940775815693465e-07,3143
1.2940775815693465e-07,3144
1.2940775815693465e-07,3145
1.2940775815693465e-07,3146
1.2940775815693465e-07,3147
1.2940775815693465e-07,3148
1.2940775815693465e-07,3149
1.2940775815693465e-07,3150
1.2940775815693465e-07,3151
1.2940775815693465e-07,3152
1.2940775815693465e-07,3153
1.2940775815693465e-07,3154
1.2940775815693465e-07,3155
1.2940775815693465e-07,3156
3.0105775038213104e-07,3157
1.2940775815693465e-07,3158
1.2940775815693465e-07,3159
1.2940775815693465e-07,3160
1.2940775815693465e-07,3161
1.2940775815693465e-07,3162
1.2940775815693465e-07,3163
1.2940775815693465e-07,3164
1.2940775815693465e-07,3165
1.2940775815693465e-07,3166
1.2940775815693465e-07,3167
2.628359318782408e-07,3168
1.2940775815693465e-07,3169
1.2940775815693465e-07,3170
1.2940775815693465e-07,3171
1.2940775815693465e-07,3172
1.2940775815693465e-07,3173
1.2940775815693465e-07,3174
1.2940775815693465e-07,3175
1.2940775815693465e-07,3176
1.2940775815693465e-07,3177
1.2940775815693465e-07,3178
1.2940775815693465e-07,3179
1.2940775815693465e-07,3180
1.2940775815693465e-07,3181
1.2940775815693465e-07,3182
1.2940775815693465e-07,3183
1.2940775815693465e-07,3184
1.2940775815693465e-07,3185
1.2940775815693465e-07,3186
1.2940775815693465e-07,3187
1.2940775815693465e-07,3188
1.2940775815693465e-07,3189
1.2940775815693465e-07,3190
1.2940775815693465e-07,3191
1.2940775815693465e-07,3192
1.2940775815693465e-07,3193
1.2940775815693465e-07,3194
1.2940775815693465e-07,3195
1.2940775815693465e-07,3196
1.2940775815693465e-07,3197
3.388721574431353e-07,3198
1.2940775815693465e-07,3199
1.2940775815693465e-07,3200
1.2940775815693465e-07,3201
1.2940775815693465e-07,3202
1.2940775815693465e-07,3203
1.2940775815693465e-07,3204
1.2940775815693465e-07,3205
1.2940775815693465e-07,3206
1.2940775815693465e-07,3207
1.8476911333124647e-07,3208
1.2940775815693465e-07,3209
1.2940775815693465e-07,3210
1.2940775815693465e-07,3211
1.2940775815693465e-07,3212
1.2940775815693465e-07,3213
8.949424436212859e-06,3214
1.2940775815693465e-07,3215
1.2940775815693465e-07,3216
1.2940775815693465e-07,3217
1.2940775815693465e-07,3218
3.0635437434688035e-05,3219
1.2940775815693465e-07,3220
1.2940775815693465e-07,3221
1.2940775815693465e-07,3222
3.164984799488725e-05,3223
1.2940775815693465e-07,3224
1.2940775815693465e-07,3225
1.2940775815693465e-07,3226
1.2940775815693465e-07,3227
1.2940775815693465e-07,3228
1.2940775815693465e-07,3229
1.2940775815693465e-07,3230
1.2940775815693465e-07,3231
1.2940775815693465e-07,3232
1.2940775815693465e-07,3233
1.2940775815693465e-07,3234
1.2940775815693465e-07,3235
1.2940775815693465e-07,3236
1.2940775815693465e-07,3237
1.2940775815693465e-07,3238
1.9612184501758785e-07,3239
1.2940775815693465e-07,3240
1.2940775815693465e-07,3241
1.2940775815693465e-07,3242
1.2940775815693465e-07,3243
1.2940775815693465e-07,3244
1.2940775815693465e-07,3245
1.2802778654380076e-05,3246
1.2940775815693465e-07,3247
1.2940775815693465e-07,3248
1.2940775815693465e-07,3249
1.2940775815693465e-07,3250
1.2940775815693465e-07,3251
1.2940775815693465e-07,3252
1.2940775815693465e-07,3253
1.2940775815693465e-07,3254
1.2940775815693465e-07,3255
1.2940775815693465e-07,3256
1.2940775815693465e-07,3257
1.2940775815693465e-07,3258
1.2940775815693465e-07,3259
7.2008325925750695e-06,3260
1.2940775815693465e-07,3261
1.2940775815693465e-07,3262
1.2940775815693465e-07,3263
1.2940775815693465e-07,3264
1.2940775815693465e-07,3265
1.2940775815693465e-07,3266
1.2940775815693465e-07,3267
1.2940775815693465e-07,3268
1.2940775815693465e-07,3269
1.2940775815693465e-07,3270
1.2940775815693465e-07,3271
1.2940775815693465e-07,3272
1.2940775815693465e-07,3273
1.2940775815693465e-07,3274
1.2940775815693465e-07,3275
1.2940775815693465e-07,3276
1.2940775815693465e-07,3277
1.2940775815693465e-07,3278
1.2940775815693465e-07,3279
1.2940775815693465e-07,3280
9.167222606020811e-06,3281
1.2940775815693465e-07,3282
1.2940775815693465e-07,3283
1.2940775815693465e-07,3284
1.2940775815693465e-07,3285
1.2940775815693465e-07,3286
1.2940775815693465e-07,3287
1.2940775815693465e-07,3288
1.2940775815693465e-07,3289
1.2940775815693465e-07,3290
1.2940775815693465e-07,3291
1.2940775815693465e-07,3292
8.541169572233512e-07,3293
1.2940775815693465e-07,3294
1.2940775815693465e-07,3295
1.2940775815693465e-07,3296
1.2940775815693465e-07,3297
1.2940775815693465e-07,3298
1.2940775815693465e-07,3299
1.2940775815693465e-07,3300
1.2940775815693465e-07,3301
1.2940775815693465e-07,3302
1.2940775815693465e-07,3303
1.2940775815693465e-07,3304
1.2940775815693465e-07,3305
1.2940775815693465e-07,3306
1.2940775815693465e-07,3307
1.2940775815693465e-07,3308
1.2940775815693465e-07,3309
1.2940775815693465e-07,3310
1.2940775815693465e-07,3311
1.2940775815693465e-07,3312
1.2940775815693465e-07,3313
1.2940775815693465e-07,3314
1.2940775815693465e-07,3315
1.2940775815693465e-07,3316
1.2940775815693465e-07,3317
1.2940775815693465e-07,3318
1.2940775815693465e-07,3319
1.2940775815693465e-07,3320
1.2940775815693465e-07,3321
1.2940775815693465e-07,3322
1.2940775815693465e-07,3323
1.2940775815693465e-07,3324
1.2940775815693465e-07,3325
1.2940775815693465e-07,3326
1.2940775815693465e-07,3327
1.2940775815693465e-07,3328
1.2940775815693465e-07,3329
1.2940775815693465e-07,3330
1.2940775815693465e-07,3331
1.2940775815693465e-07,3332
2.6283593187823907e-07,3333
1.2940775815693465e-07,3334
1.2940775815693465e-07,3335
1.2940775815693465e-07,3336
1.2940775815693465e-07,3337
1.2940775815693465e-07,3338
1.2940775815693465e-07,3339
1.2940775815693465e-07,3340
1.2940775815693465e-07,3341
1.2940775815693465e-07,3342
1.2940775815693465e-07,3343
1.2940775815693465e-07,3344
1.2940775815693465e-07,3345
1.2940775815693465e-07,3346
1.2940775815693465e-07,3347
1.2940775815693465e-07,3348
1.2940775815693465e-07,3349
1.2940775815693465e-07,3350
1.2940775815693465e-07,3351
1.2940775815693465e-07,3352
1.2940775815693465e-07,3353
1.2940775815693465e-07,3354
1.2940775815693465e-07,3355
1.2940775815693465e-07,3356
1.2940775815693465e-07,3357
1.2940775815693465e-07,3358
1.2940775815693465e-07,3359
1.2940775815693465e-07,3360
1.2940775815693465e-07,3361
1.2940775815693465e-07,3362
1.2940775815693465e-07,3363
1.2940775815693465e-07,3364
1.2940775815693465e-07,3365
2.628359318782385e-07,3366
4.0108855466536894e-07,3367
1.2940775815693465e-07,3368
1.2940775815693465e-07,3369
1.2940775815693465e-07,3370
1.2940775815693465e-07,3371
1.2940775815693465e-07,3372
1.2940775815693465e-07,3373
1.2940775815693465e-07,3374
1.2940775815693465e-07,3375
1.2940775815693465e-07,3376
1.0517514776893986e-05,3377
1.2940775815693465e-07,3378
1.2940775815693465e-07,3379
1.2940775815693465e-07,3380
1.2940775815693465e-07,3381
1.2940775815693465e-07,3382
1.2940775815693465e-07,3383
1.2940775815693465e-07,3384
1.2940775815693465e-07,3385
1.2940775815693465e-07,3386
1.2940775815693465e-07,3387
1.2940775815693465e-07,3388
4.741558792538056e-06,3389
1.2940775815693465e-07,3390
1.2940775815693465e-07,3391
1.2940775815693465e-07,3392
1.2940775815693465e-07,3393
1.6171046829973813e-07,3394
1.2940775815693465e-07,3395
1.2940775815693465e-07,3396
1.2940775815693465e-07,3397
1.2940775815693465e-07,3398
1.2940775815693465e-07,3399
1.2940775815693465e-07,3400
1.2940775815693465e-07,3401
1.2940775815693465e-07,3402
1.2940775815693465e-07,3403
2.6283593187824304e-07,3404
1.2940775815693465e-07,3405
1.2940775815693465e-07,3406
1.2940775815693465e-07,3407
1.6171046829973813e-07,3408
1.2940775815693465e-07,3409
1.2940775815693465e-07,3410
1.2940775815693465e-07,3411
1.2940775815693465e-07,3412
1.2940775815693465e-07,3413
1.2940775815693465e-07,3414
1.2940775815693465e-07,3415
4.5396750516631236e-07,3416
1.2940775815693465e-07,3417
1.2940775815693465e-07,3418
1.2940775815693465e-07,3419
1.2940775815693465e-07,3420
1.2940775815693465e-07,3421
1.2940775815693465e-07,3422
1.2940775815693465e-07,3423
1.2940775815693465e-07,3424
1.2940775815693465e-07,3425
1.2940775815693465e-07,3426
1.2940775815693465e-07,3427
1.2940775815693465e-07,3428
5.13417478298552e-06,3429
1.2940775815693465e-07,3430
1.2940775815693465e-07,3431
1.2940775815693465e-07,3432
1.2940775815693465e-07,3433
1.2940775815693465e-07,3434
1.2940775815693465e-07,3435
1.2940775815693465e-07,3436
1.2940775815693465e-07,3437
1.2940775815693465e-07,3438
1.2940775815693465e-07,3439
1.2940775815693465e-07,3440
1.2940775815693465e-07,3441
1.2940775815693465e-07,3442
1.2940775815693465e-07,3443
1.2940775815693465e-07,3444
1.961218450175868e-07,3445
1.2940775815693465e-07,3446
1.2940775815693465e-07,3447
1.2940775815693465e-07,3448
1.2940775815693465e-07,3449
1.2940775815693465e-07,3450
2.628359318782398e-07,3451
2.628359318782446e-07,3452
1.2940775815693465e-07,3453
1.2940775815693465e-07,3454
1.2940775815693465e-07,3455
1.2940775815693465e-07,3456
1.2940775815693465e-07,3457
1.2940775815693465e-07,3458
1.2940775815693465e-07,3459
1.2940775815693465e-07,3460
1.2940775815693465e-07,3461
1.2940775815693465e-07,3462
1.2940775815693465e-07,3463
1.2940775815693465e-07,3464
1.2940775815693465e-07,3465
1.2940775815693465e-07,3466
1.2940775815693465e-07,3467
1.2940775815693465e-07,3468
1.2940775815693465e-07,3469
2.1973779678520672e-07,3470
1.2940775815693465e-07,3471
1.2940775815693465e-07,3472
1.2940775815693465e-07,3473
1.2940775815693465e-07,3474
1.2940775815693465e-07,3475
1.2940775815693465e-07,3476
1.2940775815693465e-07,3477
1.2940775815693465e-07,3478
1.2940775815693465e-07,3479
1.2940775815693465e-07,3480
1.2940775815693465e-07,3481
1.2940775815693465e-07,3482
2.0382557831667518e-05,3483
2.038255783166746e-05,3484
1.2940775815693465e-07,3485
1.2940775815693465e-07,3486
1.2940775815693465e-07,3487
5.971273237157251e-07,3488
1.2940775815693465e-07,3489
2.69426700428732e-07,3490
1.2940775815693465e-07,3491
1.2940775815693465e-07,3492
1.2940775815693465e-07,3493
1.2940775815693465e-07,3494
1.2940775815693465e-07,3495
1.2940775815693465e-07,3496
1.2940775815693465e-07,3497
1.2940775815693465e-07,3498
1.2940775815693465e-07,3499
3.2054082075274817e-07,3500
1.2940775815693465e-07,3501
1.2940775815693465e-07,3502
1.2940775815693465e-07,3503
4.207334975619494e-07,3504
1.2940775815693465e-07,3505
1.2940775815693465e-07,3506
1.2940775815693465e-07,3507
1.2940775815693465e-07,3508
1.2940775815693465e-07,3509
1.2940775815693465e-07,3510
1.2940775815693465e-07,3511
1.2940775815693465e-07,3512
1.2940775815693465e-07,3513
1.2940775815693465e-07,3514
1.2940775815693465e-07,3515
1.2940775815693465e-07,3516
1.2940775815693465e-07,3517
1.2940775815693465e-07,3518
1.2940775815693465e-07,3519
1.2940775815693465e-07,3520
1.2940775815693465e-07,3521
1.2940775815693465e-07,3522
1.2940775815693465e-07,3523
1.2940775815693465e-07,3524
1.2940775815693465e-07,3525
1.2940775815693465e-07,3526
7.765212929677682e-06,3527
1.2940775815693465e-07,3528
1.2940775815693465e-07,3529
1.2940775815693465e-07,3530
1.2940775815693465e-07,3531
1.2940775815693465e-07,3532
1.2940775815693465e-07,3533
1.2940775815693465e-07,3534
1.2940775815693465e-07,3535
1.2940775815693465e-07,3536
1.2940775815693465e-07,3537
1.2940775815693465e-07,3538
1.2940775815693465e-07,3539
1.2940775815693465e-07,3540
1.2940775815693465e-07,3541
1.2940775815693465e-07,3542
1.2940775815693465e-07,3543
1.2940775815693465e-07,3544
1.516457871104914e-07,3545
1.2940775815693465e-07,3546
1.2940775815693465e-07,3547
1.2940775815693465e-07,3548
1.2940775815693465e-07,3549
1.2940775815693465e-07,3550
1.2940775815693465e-07,3551
1.8080675390363277e-06,3552
1.2940775815693465e-07,3553
1.2940775815693465e-07,3554
1.9612184501758912e-07,3555
1.2940775815693465e-07,3556
1.2940775815693465e-07,3557
1.2940775815693465e-07,3558
1.2940775815693465e-07,3559
1.2940775815693465e-07,3560
1.2940775815693465e-07,3561
2.099471072962936e-07,3562
1.560933929012033e-07,3563
1.560933929012033e-07,3564
1.560933929012033e-07,3565
1.560933929012033e-07,3566
1.8310065758318586e-07,3567
1.2940775815693465e-07,3568
1.8310065758318586e-07,3569
1.2940775815693465e-07,3570
1.2940775815693465e-07,3571
1.2940775815693465e-07,3572
1.2940775815693465e-07,3573
1.2940775815693465e-07,3574
1.2940775815693465e-07,3575
1.2940775815693465e-07,3576
1.2940775815693465e-07,3577
1.2940775815693465e-07,3578
1.2940775815693465e-07,3579
1.2940775815693465e-07,3580
1.2940775815693465e-07,3581
1.2940775815693465e-07,3582
1.2940775815693465e-07,3583
1.2940775815693465e-07,3584
1.2940775815693465e-07,3585
1.2940775815693465e-07,3586
1.2940775815693465e-07,3587
1.2940775815693465e-07,3588
1.2940775815693465e-07,3589
1.2940775815693465e-07,3590
1.2940775815693465e-07,3591
1.2940775815693465e-07,3592
1.2940775815693465e-07,3593
1.2940775815693465e-07,3594
1.2940775815693465e-07,3595
1.2940775815693465e-07,3596
1.2940775815693465e-07,3597
4.874986966259362e-06,3598
1.2940775815693465e-07,3599
1.2940775815693465e-07,3600
1.2940775815693465e-07,3601
1.2940775815693465e-07,3602
1.2940775815693465e-07,3603
1.2940775815693465e-07,3604
1.2940775815693465e-07,3605
1.2940775815693465e-07,3606
1.2940775815693465e-07,3607
1.2940775815693465e-07,3608
1.2940775815693465e-07,3609
1.2940775815693465e-07,3610
1.2940775815693465e-07,3611
1.2940775815693465e-07,3612
1.2940775815693465e-07,3613
1.2940775815693465e-07,3614
1.2940775815693465e-07,3615
1.2940775815693465e-07,3616
1.2940775815693465e-07,3617
1.2940775815693465e-07,3618
1.2940775815693465e-07,3619
1.2940775815693465e-07,3620
1.2940775815693465e-07,3621
1.2940775815693465e-07,3622
1.2940775815693465e-07,3623
1.2940775815693465e-07,3624
1.2940775815693465e-07,3625
1.2940775815693465e-07,3626
1.2940775815693465e-07,3627
1.2940775815693465e-07,3628
1.2940775815693465e-07,3629
9.680487911731188e-06,3630
1.2940775815693465e-07,3631
1.2940775815693465e-07,3632
1.2940775815693465e-07,3633
1.2940775815693465e-07,3634
1.2940775815693465e-07,3635
1.2940775815693465e-07,3636
1.2940775815693465e-07,3637
1.2940775815693465e-07,3638
1.2940775815693465e-07,3639
1.2940775815693465e-07,3640
1.2940775815693465e-07,3641
7.965486267635122e-07,3642
1.2940775815693465e-07,3643
1.2940775815693465e-07,3644
1.2940775815693465e-07,3645
1.2940775815693465e-07,3646
1.2940775815693465e-07,3647
1.2940775815693465e-07,3648
7.712092908653649e-06,3649
1.2940775815693465e-07,3650
1.2940775815693465e-07,3651
1.2940775815693465e-07,3652
1.2940775815693465e-07,3653
1.2940775815693465e-07,3654
1.8476911333124647e-07,3655
1.2940775815693465e-07,3656
1.2940775815693465e-07,3657
1.2940775815693465e-07,3658
1.2940775815693465e-07,3659
1.2940775815693465e-07,3660
1.2940775815693465e-07,3661
1.2940775815693465e-07,3662
1.2940775815693465e-07,3663
1.2940775815693465e-07,3664
1.2940775815693465e-07,3665
1.2940775815693465e-07,3666
1.2940775815693465e-07,3667
1.2940775815693465e-07,3668
3.962641055995785e-07,3669
1.2940775815693465e-07,3670
1.2940775815693465e-07,3671
1.2940775815693465e-07,3672
1.2940775815693465e-07,3673
1.2940775815693465e-07,3674
1.2940775815693465e-07,3675
1.2940775815693465e-07,3676
1.2940775815693465e-07,3677
1.2940775815693465e-07,3678
1.2940775815693465e-07,3679
1.2940775815693465e-07,3680
1.2940775815693465e-07,3681
1.2940775815693465e-07,3682
1.2940775815693465e-07,3683
1.2940775815693465e-07,3684
1.2940775815693465e-07,3685
1.2940775815693465e-07,3686
1.2940775815693465e-07,3687
1.2940775815693465e-07,3688
2.694267004287299e-07,3689
1.2940775815693465e-07,3690
1.2940775815693465e-07,3691
1.2940775815693465e-07,3692
1.2940775815693465e-07,3693
1.2940775815693465e-07,3694
1.2940775815693465e-07,3695
1.2940775815693465e-07,3696
1.2940775815693465e-07,3697
1.2940775815693465e-07,3698
1.961218450175868e-07,3699
1.2940775815693465e-07,3700
1.2940775815693465e-07,3701
1.2940775815693465e-07,3702
1.2940775815693465e-07,3703
1.2940775815693465e-07,3704
1.2940775815693465e-07,3705
1.2940775815693465e-07,3706
2.628359318782454e-07,3707
1.2940775815693465e-07,3708
1.2940775815693465e-07,3709
1.2940775815693465e-07,3710
1.2940775815693465e-07,3711
1.2940775815693465e-07,3712
1.2940775815693465e-07,3713
7.179297860687768e-07,3714
1.2940775815693465e-07,3715
1.2940775815693465e-07,3716
1.2940775815693465e-07,3717
1.2940775815693465e-07,3718
1.7263842914555436e-06,3719
1.2940775815693465e-07,3720
1.2940775815693465e-07,3721
1.2940775815693465e-07,3722
2.694267004287338e-07,3723
1.738838160640434e-07,3724
5.103980479142728e-07,3725
1.2940775815693465e-07,3726
1.2940775815693465e-07,3727
1.2940775815693465e-07,3728
1.2940775815693465e-07,3729
1.2940775815693465e-07,3730
2.6283593187823997e-07,3731
1.2940775815693465e-07,3732
1.2940775815693465e-07,3733
4.0108855466537116e-07,3734
1.4414514664165526e-06,3735
1.6171046829973813e-07,3736
1.2940775815693465e-07,3737
2.6283593187823896e-07,3738
1.2940775815693465e-07,3739
1.2940775815693465e-07,3740
1.2940775815693465e-07,3741
1.2940775815693465e-07,3742
1.2940775815693465e-07,3743
6.190690791559251e-07,3744
1.2940775815693465e-07,3745
1.2940775815693465e-07,3746
1.2940775815693465e-07,3747
2.6283593187823997e-07,3748
1.2940775815693465e-07,3749
1.2940775815693465e-07,3750
1.2940775815693465e-07,3751
1.2940775815693465e-07,3752
1.2940775815693465e-07,3753
1.2940775815693465e-07,3754
1.2940775815693465e-07,3755
2.871555302437007e-07,3756
2.674346837626016e-07,3757
1.2940775815693465e-07,3758
1.856285313966747e-07,3759
1.6171046829973813e-07,3760
1.2940775815693465e-07,3761
1.2940775815693465e-07,3762
1.2940775815693465e-07,3763
1.2940775815693465e-07,3764
1.2940775815693465e-07,3765
1.2940775815693465e-07,3766
1.2940775815693465e-07,3767
1.2940775815693465e-07,3768
1.2940775815693465e-07,3769
1.2940775815693465e-07,3770
1.2940775815693465e-07,3771
1.2940775815693465e-07,3772
1.2940775815693465e-07,3773
1.2940775815693465e-07,3774
1.2940775815693465e-07,3775
1.2940775815693465e-07,3776
1.2940775815693465e-07,3777
1.2940775815693465e-07,3778
1.2940775815693465e-07,3779
1.2940775815693465e-07,3780
1.8476911333124647e-07,3781
1.2940775815693465e-07,3782
1.2940775815693465e-07,3783
1.2940775815693465e-07,3784
1.2940775815693465e-07,3785
1.2940775815693465e-07,3786
1.2940775815693465e-07,3787
1.2940775815693465e-07,3788
1.2940775815693465e-07,3789
1.2940775815693465e-07,3790
1.2940775815693465e-07,3791
1.2940775815693465e-07,3792
1.2940775815693465e-07,3793
1.2940775815693465e-07,3794
1.2940775815693465e-07,3795
1.2940775815693465e-07,3796
1.2940775815693465e-07,3797
1.2940775815693465e-07,3798
1.2940775815693465e-07,3799
1.2940775815693465e-07,3800
1.2940775815693465e-07,3801
1.2940775815693465e-07,3802
1.2940775815693465e-07,3803
1.2940775815693465e-07,3804
1.2940775815693465e-07,3805
1.2940775815693465e-07,3806
1.2940775815693465e-07,3807
1.2940775815693465e-07,3808
1.2940775815693465e-07,3809
1.2940775815693465e-07,3810
1.2940775815693465e-07,3811
